44,1,-58572.5435527666,-58643.011087317,70.4675345504656
19,60,-11093.7563845161,-11129.2895093448,35.5331248287112
12,53,-20166.8134813095,-20234.7500489084,67.9365675989538
58,6,-19849.9663653243,-19916.7575448444,66.791179520078
56,62,-47686.7827588348,-47757.4904100401,70.7076512053609
57,52,-48388.2900522146,-48459.9139071507,71.6238549361005
33,30,-48665.4846966974,-48736.4419731265,70.9572764290497
9,8,-32441.8455827953,-32511.6491230251,69.8035402297974
6,28,-31754.2637436232,-31823.4663116513,69.2025680281222
26,21,-146875.824702281,-146952.228849784,76.4041475029662
22,4,-13850.7491415655,-13915.9212312857,65.1720897201449
55,20,-59328.7978075873,-59400.7486661701,71.9508585827425
30,29,-153445.400766334,-153522.007666754,76.6069004200399
31,64,-20956.3281180765,-21024.847588771,68.5194706944749
54,44,-54958.9427818721,-55029.4026811318,70.4598992597312
23,15,-32553.0045573395,-32622.9700133353,69.9654559958726
55,8,-64235.6480533639,-64308.1642353944,72.5161820305511
35,49,-25764.4811872346,-25833.771718354,69.2905311193317
46,58,-18293.5511876587,-18359.9367108271,66.3855231683701
2,54,-108926.154753005,-109002.060362234,75.9056092286482
44,20,-17675.2981167436,-17742.2564234864,66.9583067428321
29,53,-137960.008498641,-138034.468279152,74.4597805114463
17,13,-30778.3417574279,-30847.4697700525,69.1280126245692
55,27,-55939.3033282459,-56010.2441524547,70.9408242087811
8,28,-32486.2760979142,-32556.9558662279,70.6797683136538
35,65,-48762.6996076051,-48834.913795623,72.2141880178824
8,14,-47467.7835868588,-47539.4204920316,71.6369051728398
23,15,-32553.0045573395,-32622.9700133353,69.9654559958726
60,32,-23361.8952233316,-23398.5937814945,36.6985581628978
27,4,-16013.4637045097,-16081.722550353,68.2588458433747
55,51,-101747.942215967,-101823.002067335,75.0598513679579
44,3,-16044.6161924452,-16112.8427579235,68.2265654783696
62,18,-22263.835750334,-22332.0077983243,68.1720479903743
34,51,-65635.6870203931,-65707.8499238333,72.1629034401849
11,4,-18045.5938840676,-18082.338034926,36.7441508583724
59,30,-52372.6512038223,-52445.2102500871,72.5590462647378
9,36,-97253.8597908374,-97328.4122578604,74.5524670230225
56,55,-89100.8079871088,-89175.7811279967,74.9731408879161
19,8,-24294.1273534866,-24362.4862603256,68.3589068390429
25,14,-125408.66820897,-125484.721997976,76.0537890065461
27,58,-12284.1779909171,-12319.8436726416,35.6656817244366
39,3,-19040.4255165653,-19107.7305992851,67.3050827197731
4,25,-102243.389660173,-102316.578125624,73.1884654508904
45,46,-27299.2693195762,-27367.1276403023,67.8583207260817
14,51,-84973.8950381549,-85047.5686337603,73.6735956054181
17,9,-37199.9124139911,-37269.774778231,69.8623642399907
62,52,-22124.2002389003,-22191.7809120938,67.5806731935591
1,52,-69308.0637982814,-69381.1595459674,73.0957476859912
40,16,-51410.966683967,-51481.8306771778,70.863993210718
60,33,-24741.3534726202,-24808.5294916146,67.1760189943016
5,17,-42579.5405732924,-42650.6535192365,71.1129459440708
17,16,-28939.404125805,-29008.3616801016,68.9575542965904
25,2,-154497.293980313,-154574.938102958,77.6441226443276
5,54,-70183.4765459821,-70256.160593546,72.6840475639328
12,36,-89767.7679515826,-89840.8583845999,73.0904330173507
14,10,-40946.9175065821,-41017.3691680226,70.4516614405438
27,63,-100899.917967027,-100973.564339007,73.6463719801977
10,35,-27939.1294666948,-28009.3746579029,70.2451912080869
54,53,-61622.2557746777,-61693.1537083536,70.8979336759076
57,3,-42582.5405077673,-42653.5535758538,71.0130680864677
7,55,-53758.2001532409,-53828.714704616,70.5145513750613
44,32,-25112.5701728212,-25179.4104142161,66.840241394937
21,16,-127288.399651171,-127361.692862758,73.2932115877047
36,63,-173622.44754466,-173701.302346439,78.8548017786816
2,25,-154497.293980313,-154574.938102958,77.6441226443276
3,32,-30046.5091134831,-30116.377684447,69.8685709638521
58,14,-34016.875121885,-34085.2197553543,68.3446334693581
38,5,-34145.1021226691,-34215.3738414012,70.2717187320814
40,50,-58847.3614948317,-58920.1462383056,72.7847434738651
38,40,-57578.4386088876,-57650.5035448316,72.0649359440431
56,15,-61179.6714511774,-61252.4800732741,72.8086220966652
39,21,-128673.308876967,-128746.669706211,73.3608292443678
22,6,-22820.1235248474,-22887.8416569121,67.7181320646778
29,46,-140435.995576935,-140511.012201001,75.0166240660474
41,14,-41413.6474239603,-41484.7053754674,71.0579515071586
22,27,-15255.0111176874,-15321.4855633788,66.4744456913322
15,47,-42052.9096844774,-42123.8717717798,70.9620873024687
48,65,-37587.5865634056,-37656.7291376106,69.1425742050633
7,38,-19876.1475767773,-19943.8040466327,67.6564698554575
13,42,-16678.7884356324,-16746.3216905817,67.533254949376
12,48,-14192.2452638205,-14259.2405046187,66.99524079822
56,6,-58162.3622106845,-58234.5640049893,72.201794304885
32,46,-34269.7880558781,-34339.4690631824,69.6810073042288
60,40,-48062.2614475265,-48130.8959749183,68.6345273917541
31,22,-17834.061667731,-17901.6806361927,67.6189684616402
53,6,-28528.3510341812,-28597.4967830321,69.1457488508895
46,23,-27983.8661516272,-28053.4484829791,69.5823313519359
19,45,-19849.8021815596,-19917.6737123961,67.8715308364481
57,65,-63390.4929919904,-63463.7005158523,73.2075238619
36,32,-101426.710567063,-101501.478985738,74.7684186752886
14,21,-150559.378701211,-150636.066419075,76.6877178642899
55,18,-63667.1959943734,-63739.7230273057,72.5270329322666
55,12,-55140.0045096539,-55211.0077313073,71.0032216534019
60,40,-48062.2614475265,-48130.8959749183,68.6345273917541
36,53,-94138.4264216227,-94211.8090745136,73.3826528908685
51,46,-69272.4168395484,-69345.1022416148,72.6854020664468
53,13,-21250.5053548692,-21318.0356841506,67.5303292814642
30,2,-87288.0864293398,-87362.6111527858,74.5247234459966
29,9,-141049.337717647,-141124.878458923,75.540741275996
61,56,-44584.7145946538,-44653.8411940187,69.126599364914
60,4,-11129.1570025533,-11193.7116352236,64.5546326702461
19,12,-15191.2008555746,-15258.8740978595,67.6732422849163
35,59,-42067.73630933,-42139.5958581446,71.8595488145947
34,14,-41537.693916169,-41608.8885855991,71.1946694301441
11,44,-16305.3966822214,-16370.8403828898,65.443700668402
21,33,-141019.920073481,-141095.850745142,75.9306716602296
8,60,-20834.9758980796,-20902.2959806584,67.3200825788081
56,7,-48417.7920776922,-48488.0699039623,70.2778262700886
61,3,-13202.9063053047,-13268.8744181218,65.9681128170341
53,29,-137960.008498641,-138034.468279152,74.4597805114463
17,57,-53857.7713607932,-53930.2252833415,72.4539225483313
30,37,-39549.0551191773,-39620.320657297,71.265538119711
18,9,-31875.4711633855,-31945.5865792269,70.115415841341
25,49,-103276.064346747,-103349.022650712,72.9583039646968
39,55,-55771.0137189273,-55841.849732141,70.8360132137313
38,32,-32881.2090445086,-32951.201523195,69.9924786863849
33,55,-68149.465185307,-68222.5998552209,73.1346699139103
29,25,-218056.804970181,-218136.966391116,80.1614209357649
6,60,-20101.1182756815,-20167.3000724856,66.1817968040705
44,31,-16863.3335133372,-16930.8969968352,67.5634834980592
8,57,-49094.1117903171,-49165.7062661676,71.5944758504629
38,25,-108242.336275208,-108316.892465416,74.5561902085319
16,7,-13710.449922963,-13775.5928628165,65.1429398534819
45,61,-15266.1734393025,-15331.6786346519,65.5051953494549
52,7,-22845.2572909864,-22912.467324065,67.210033078678
49,1,-61314.4739497975,-61385.9326731255,71.4587233280763
21,41,-131064.952002151,-131139.440891639,74.4888894883916
44,23,-18821.5489195725,-18889.6953212814,68.1464017089456
3,57,-42582.5405077673,-42653.5535758538,71.0130680864677
31,19,-18569.9347764282,-18638.125087156,68.1903107278049
44,3,-16044.6161924452,-16112.8427579235,68.2265654783696
27,40,-52937.6804032167,-53009.5539284889,71.8735252721235
22,24,-13291.9404717954,-13357.7068512458,65.7663794504479
53,13,-21250.5053548692,-21318.0356841506,67.5303292814642
28,48,-21750.6215931708,-21818.0073845629,67.3857913920656
29,61,-128414.797090102,-128486.213815996,71.4167258944362
12,10,-18418.2223620526,-18485.1352585088,66.9128964561969
45,17,-34297.0266041383,-34367.0449507739,70.0183466356248
43,61,-13192.323110221,-13227.8851563483,35.5620461273938
11,43,-21222.0643260181,-21289.6225341763,67.5582081582397
14,26,-57214.2601272687,-57287.1412262982,72.8810990294442
35,39,-26006.1795492051,-26074.0722851241,67.8927359189838
